Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 00:00:00+11:00,46.16487650027355,46.17409133911133,46.16487650027355,46.17409133911133,105447,0.17521,0.0,0.0
2024-01-03 00:00:00+11:00,46.17409310743937,46.183311462402344,46.17409310743937,46.183311462402344,57990,0.0,0.0,0.0
2024-01-04 00:00:00+11:00,46.19253158569336,46.19253158569336,46.18331674544857,46.19253158569336,172617,0.0,0.0,0.0
2024-01-05 00:00:00+11:00,46.18331674544857,46.19253158569336,46.18331674544857,46.19253158569336,161545,0.0,0.0,0.0
2024-01-08 00:00:00+11:00,46.201738943352524,46.21095378140372,46.201738943352524,46.20634460449219,1216999,0.0,0.0,0.0
2024-01-09 00:00:00+11:00,46.210951736378384,46.22017008979349,46.210951736378384,46.21556091308594,133026,0.0,0.0,0.0
2024-01-10 00:00:00+11:00,46.220176696777344,46.220176696777344,46.21095834204451,46.220176696777344,113025,0.0,0.0,0.0
2024-01-11 00:00:00+11:00,46.220185793991305,46.229400634765625,46.220185793991305,46.229400634765625,111081,0.0,0.0,0.0
2024-01-12 00:00:00+11:00,46.229400634765625,46.23861547553994,46.229400634765625,46.229400634765625,82864,0.0,0.0,0.0
2024-01-15 00:00:00+11:00,46.23859303343613,46.24781138550918,46.23859303343613,46.243202209472656,20911,0.0,0.0,0.0
2024-01-16 00:00:00+11:00,46.24782709172104,46.257041931152344,46.24782709172104,46.257041931152344,110732,0.0,0.0,0.0
2024-01-17 00:00:00+11:00,46.257041931152344,46.26626028635604,46.257041931152344,46.257041931152344,107621,0.0,0.0,0.0
2024-01-18 00:00:00+11:00,46.26626028635604,46.26626028635604,46.257041931152344,46.257041931152344,652518,0.0,0.0,0.0
2024-01-19 00:00:00+11:00,46.26626205444336,46.27547689422681,46.26626205444336,46.26626205444336,437305,0.0,0.0,0.0
2024-01-22 00:00:00+11:00,46.28468469845003,46.29389953613281,46.28468469845003,46.29389953613281,344779,0.0,0.0,0.0
2024-01-23 00:00:00+11:00,46.284690856933594,46.293905695842476,46.284690856933594,46.284690856933594,492245,0.0,0.0,0.0
2024-01-24 00:00:00+11:00,46.29389953613281,46.3123327272701,46.29389953613281,46.29389953613281,1026436,0.0,0.0,0.0
2024-01-25 00:00:00+11:00,46.31234359741211,46.31234359741211,46.303128757566476,46.31234359741211,733690,0.0,0.0,0.0
2024-01-29 00:00:00+11:00,46.330772399902344,46.330772399902344,46.32155404515822,46.330772399902344,258953,0.0,0.0,0.0
2024-01-30 00:00:00+11:00,46.32155404515822,46.330772399902344,46.32155404515822,46.330772399902344,106606,0.0,0.0,0.0
2024-01-31 00:00:00+11:00,46.330772399902344,46.339987238874244,46.330772399902344,46.330772399902344,359741,0.0,0.0,0.0
