Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 00:00:00+11:00,114.92399448478172,115.55070960018479,114.58126082339464,114.63021850585938,17785,0.535658,0.0,0.0
2024-01-03 00:00:00+11:00,114.57145863929567,114.62042378952053,114.27768268001249,114.29727172851562,19684,0.0,0.0,0.0
2024-01-04 00:00:00+11:00,114.51271233210562,114.77710473224765,114.38540592337918,114.57146453857422,12921,0.0,0.0,0.0
2024-01-05 00:00:00+11:00,115.5409072385517,115.5409072385517,114.3756128688734,114.58125305175781,15776,0.0,0.0,0.0
2024-01-08 00:00:00+11:00,114.5127120307759,114.57146423708988,114.18955995398225,114.52249908447266,22742,0.0,0.0,0.0
2024-01-09 00:00:00+11:00,115.72696351504632,116.18720902173004,115.72696351504632,115.9913558959961,19747,0.0,0.0,0.0
2024-01-10 00:00:00+11:00,116.75518326072786,116.82372999365825,116.08929751038974,116.10887908935547,18968,0.0,0.0,0.0
2024-01-11 00:00:00+11:00,116.82372403580308,117.4406446007144,116.82372403580308,117.06853485107422,16678,0.0,0.0,0.0
2024-01-12 00:00:00+11:00,117.50918544397514,117.50918544397514,116.88247038595657,117.12728118896484,21101,0.0,0.0,0.0
2024-01-15 00:00:00+11:00,117.50919855536239,117.8519322236088,117.4896169761913,117.6364974975586,4770,0.0,0.0,0.0
2024-01-16 00:00:00+11:00,117.70504221759444,118.52761047834755,117.70504221759444,118.47864532470703,27624,0.0,0.0,0.0
2024-01-17 00:00:00+11:00,118.7430419921875,119.428509298432,118.47864212332654,118.7430419921875,17361,0.0,0.0,0.0
2024-01-18 00:00:00+11:00,118.68427818351572,119.1347366502615,118.40030421726689,118.52760314941406,28258,0.0,0.0,0.0
2024-01-19 00:00:00+11:00,119.51664515171831,119.89854943272216,119.51664515171831,119.69290924072266,19680,0.0,0.0,0.0
2024-01-22 00:00:00+11:00,120.72111073644254,121.07363891601562,120.72111073644254,121.07363891601562,37885,0.0,0.0,0.0
2024-01-23 00:00:00+11:00,121.27928454882718,121.71994852857588,120.90717477415745,120.9169692993164,19300,0.0,0.0,0.0
2024-01-24 00:00:00+11:00,121.43596373937856,122.23894294663303,121.43596373937856,122.1312255859375,23907,0.0,0.0,0.0
2024-01-25 00:00:00+11:00,122.55229626345876,122.80690160456905,122.43478438193866,122.53270721435547,17984,0.0,0.0,0.0
2024-01-29 00:00:00+11:00,123.09087632854639,123.09087632854639,122.60125469244073,122.67959594726562,23335,0.0,0.0,0.0
2024-01-30 00:00:00+11:00,123.10067222493235,123.45320040453949,123.10067222493235,123.25735473632812,24040,0.0,0.0,0.0
2024-01-31 00:00:00+11:00,122.98315177528825,122.98315177528825,122.10183885868952,122.77751159667969,27132,0.0,0.0,0.0
2024-02-01 00:00:00+11:00,122.7775231586913,122.7775231586913,121.52409292092716,121.99413299560547,30279,0.0,0.0,0.0
2024-02-02 00:00:00+11:00,123.34548787974441,123.4923758721763,122.97337810714613,123.00275421142578,25614,0.0,0.0,0.0
2024-02-05 00:00:00+11:00,125.08852755206163,125.55856758762594,124.88288737120004,125.20603942871094,31783,0.0,0.0,0.0
2024-02-06 00:00:00+11:00,125.83275544709618,126.32237706362184,125.5193904403281,125.68587493896484,17893,0.0,0.0,0.0
2024-02-07 00:00:00+11:00,125.63691035008816,125.74462770388759,125.4214756424893,125.49981689453125,21224,0.0,0.0,0.0
2024-02-08 00:00:00+11:00,126.4986320154381,126.83158606628184,126.4986320154381,126.62593841552734,35581,0.0,0.0,0.0
2024-02-09 00:00:00+11:00,126.87075190024412,127.18411690952375,126.79241064792421,126.83158874511719,38528,0.0,0.0,0.0
2024-02-12 00:00:00+11:00,127.25264831989027,127.51704816240834,127.20368317245133,127.39954376220703,21413,0.0,0.0,0.0
2024-02-13 00:00:00+11:00,127.24287031631494,127.26245936509663,126.81200089551464,127.07640075683594,29990,0.0,0.0,0.0
2024-02-14 00:00:00+11:00,126.95888870227292,127.04703195582289,126.71407787566454,126.74345397949219,22696,0.0,0.0,0.0
2024-02-15 00:00:00+11:00,126.90993205029557,127.20369307366445,126.73366049420794,126.9882583618164,26445,0.0,0.0,0.0
2024-02-16 00:00:00+11:00,126.77284180400513,126.9295093730825,126.54760509096057,126.67491149902344,19750,0.0,0.0,0.0
2024-02-19 00:00:00+11:00,126.41050509833062,126.41050509833062,125.95025958441488,125.9698486328125,34464,0.0,0.0,0.0
2024-02-20 00:00:00+11:00,126.27341104584828,127.18411501620226,125.79359142787247,125.82296752929688,32740,0.0,0.0,0.0
2024-02-21 00:00:00+11:00,125.32355315118231,125.34313472872914,124.608702298678,124.64787292480469,43178,0.0,0.0,0.0
2024-02-22 00:00:00+11:00,125.97963310125724,127.19390006187636,125.25500268813738,126.3811264038086,30410,0.0,0.0,0.0
2024-02-23 00:00:00+11:00,128.0752173477457,128.42774551337706,127.97730198855518,128.16336059570312,24820,0.0,0.0,0.0
2024-02-26 00:00:00+11:00,128.04584150526117,128.1535588600353,127.84999584441712,127.92833709716797,26533,0.0,0.0,0.0
2024-02-27 00:00:00+11:00,127.80103329887454,127.96750286108872,127.51705932617188,127.51705932617188,26282,0.0,0.0,0.0
2024-02-28 00:00:00+11:00,127.9479258865914,128.32983015418654,127.67373897355215,128.16336059570312,27310,0.0,0.0,0.0
2024-02-29 00:00:00+11:00,128.18292701045908,128.26126825835016,127.74227056537877,127.87936401367188,25512,0.0,0.0,0.0
2024-03-01 00:00:00+11:00,128.37879043604477,130.22955949990236,128.37879043604477,129.03488159179688,80494,0.0,0.0,0.0
2024-03-04 00:00:00+11:00,129.08385760973076,129.60285535786335,129.08385760973076,129.43637084960938,37646,0.0,0.0,0.0
2024-03-05 00:00:00+11:00,129.45594727475336,129.50491242287262,129.2013494234247,129.30906677246094,25226,0.0,0.0,0.0
2024-03-06 00:00:00+11:00,129.06426613566552,129.06426613566552,128.1829382263245,128.28086853027344,27442,0.0,0.0,0.0
2024-03-07 00:00:00+11:00,128.28086991998993,128.28086991998993,127.11556802387918,127.34078979492188,21136,0.0,0.0,0.0
2024-03-08 00:00:00+11:00,128.43755720058604,128.67256603402987,128.27108762954092,128.32003784179688,24673,0.0,0.0,0.0
2024-03-11 00:00:00+11:00,127.04700762198293,127.30160545374731,126.91970123506864,127.06658172607422,17828,0.0,0.0,0.0
2024-03-12 00:00:00+11:00,127.98709720847647,127.98709720847647,127.44851040133092,127.69332122802734,18964,0.0,0.0,0.0
2024-03-13 00:00:00+11:00,129.27970502589275,129.5147138556536,129.0055180964604,129.1621856689453,23098,0.0,0.0,0.0
2024-03-14 00:00:00+11:00,129.29926709925633,129.43636055121266,128.90757579139984,129.1817626953125,31441,0.0,0.0,0.0
2024-03-15 00:00:00+11:00,129.82805548577352,130.3372660952584,129.7790903410427,129.96514892578125,28083,0.0,0.0,0.0
2024-03-18 00:00:00+11:00,129.99454730143907,129.99454730143907,129.34824314118896,129.5343017578125,26248,0.0,0.0,0.0
2024-03-19 00:00:00+11:00,129.63222102273457,130.42540563272496,129.63222102273457,130.4156036376953,19903,0.0,0.0,0.0
2024-03-20 00:00:00+11:00,130.94440142271537,131.50256227480958,130.94440142271537,131.20880126953125,28870,0.0,0.0,0.0
2024-03-21 00:00:00+11:00,131.8355149012001,132.18804304581212,131.12065661719518,131.53195190429688,26390,0.0,0.0,0.0
2024-03-22 00:00:00+11:00,131.74737708440603,132.67767010299082,131.6690507753244,132.6580810546875,24713,0.0,0.0,0.0
2024-03-25 00:00:00+11:00,133.30438578137148,133.33376188292826,132.58952746464774,132.75601196289062,24100,0.0,0.0,0.0
2024-03-26 00:00:00+11:00,132.19782788384666,132.69723652115337,132.19782788384666,132.32513427734375,30169,0.0,0.0,0.0
2024-03-27 00:00:00+11:00,132.57975123667072,132.90290332224654,132.2174359931768,132.4916229248047,27012,0.0,0.0,0.0
2024-03-28 00:00:00+11:00,132.9420465133414,133.323950749469,132.56014227721386,132.795166015625,32315,0.0,0.0,0.0
2024-04-02 00:00:00+11:00,133.17707420977237,135.12577354242654,132.88329826354365,133.5785675048828,31722,0.0,0.0,0.0
2024-04-03 00:00:00+11:00,132.7070402255147,133.1183205689599,132.08032518663657,132.0998992919922,32933,0.0,0.0,0.0
2024-04-04 00:00:00+11:00,131.9138573548357,132.09990101052523,131.53195310652077,131.82571411132812,25895,0.0,0.0,0.0
2024-04-05 00:00:00+11:00,130.30791002361016,131.16963394663944,129.74973418360946,130.32748413085938,34300,0.0,0.0,0.0
2024-04-08 00:00:00+10:00,131.40463688612817,131.8942584469576,130.9443914235834,131.05210876464844,28879,0.0,0.0,0.0
2024-04-09 00:00:00+10:00,131.18922274825962,131.22838590475067,130.6310469093128,130.89544677734375,21682,0.0,0.0,0.0
2024-04-10 00:00:00+10:00,130.62125837480986,130.79752993218756,130.435199763937,130.55271911621094,24130,0.0,0.0,0.0
2024-04-11 00:00:00+10:00,131.55152258239548,132.1782376073706,131.55152258239548,132.1292724609375,20983,0.0,0.0,0.0
2024-04-12 00:00:00+10:00,132.88330116871515,133.59814453125,132.88330116871515,133.59814453125,21445,0.0,0.0,0.0
2024-04-15 00:00:00+10:00,133.32397254729844,133.32397254729844,132.59934205067063,132.88331604003906,24068,0.0,0.0,0.0
2024-04-16 00:00:00+10:00,132.68746827936383,132.68746827936383,131.66906181320516,131.7767791748047,24416,0.0,0.0,0.0
2024-04-17 00:00:00+10:00,132.1978489693167,132.6287184233549,131.64947509765625,131.64947509765625,22683,0.0,0.0,0.0
2024-04-18 00:00:00+10:00,131.061907533964,132.18804618978962,130.59187497732373,130.9835662841797,22549,0.0,0.0,0.0
2024-04-19 00:00:00+10:00,130.32748143285554,130.58209424249017,129.26989692269535,129.7888946533203,30555,0.0,0.0,0.0
2024-04-22 00:00:00+10:00,129.26012185272998,129.26012185272998,128.38859587125415,129.1034393310547,34006,0.0,0.0,0.0
2024-04-23 00:00:00+10:00,129.39719718846862,129.8672297455511,129.39719718846862,129.74972534179688,22241,0.0,0.0,0.0
2024-04-24 00:00:00+10:00,130.58208642190104,131.2283755765706,130.23934532579645,130.64083862304688,30038,0.0,0.0,0.0
2024-04-26 00:00:00+10:00,131.70821346330138,132.09011772250116,131.3165221510175,131.32630920410156,13969,0.0,0.0,0.0
2024-04-29 00:00:00+10:00,132.05096136456012,132.05096136456012,131.0227529393124,131.46340942382812,28637,0.0,0.0,0.0
