Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00+11:00,8.453625640203379,8.792841967567417,8.41791870318193,8.658940315246582,2366233,0.0,0.0
2024-01-03 00:00:00+11:00,8.605381306791868,8.721429078041748,8.542893521460009,8.614307403564453,1411141,0.0,0.0
2024-01-04 00:00:00+11:00,8.64108699416029,8.685720025509557,8.525039239747088,8.605380058288574,975509,0.0,0.0
2024-01-05 00:00:00+11:00,8.596453666687012,8.650013648293472,8.560746728509185,8.596453666687012,669385,0.0,0.0
2024-01-08 00:00:00+11:00,8.5964530053897,8.636623414164644,8.48933219909668,8.48933219909668,2563079,0.0,0.0
2024-01-09 00:00:00+11:00,8.569673437698762,8.57859953350471,8.453625679016113,8.453625679016113,1113640,0.0,0.0
2024-01-10 00:00:00+11:00,8.408991852180673,8.462551832664579,8.319724082946777,8.319724082946777,1799847,0.0,0.0
2024-01-11 00:00:00+11:00,8.38221214527496,8.38221214527496,8.239383539408713,8.257237434387207,1646831,0.0,0.0
2024-01-12 00:00:00+11:00,8.221529713924907,8.239382755885098,7.998361155839345,8.078701972961426,3499116,0.0,0.0
2024-01-15 00:00:00+11:00,7.998361842328739,8.096555709838867,7.998361842328739,8.096555709838867,624096,0.0,0.0
2024-01-16 00:00:00+11:00,7.989434440881914,8.016214430259028,7.882313632052943,7.9358744621276855,1617463,0.0,0.0
2024-01-17 00:00:00+11:00,7.935874997198728,7.9805080320631,7.851070698579394,7.971581935882568,1625147,0.0,0.0
2024-01-18 00:00:00+11:00,7.855534176610741,7.900168062820006,7.793046395389541,7.801973342895508,2148222,0.0,0.0
2024-01-19 00:00:00+11:00,7.837680202260474,7.909094078944171,7.8109002113342285,7.8109002113342285,2685386,0.0,0.0
2024-01-22 00:00:00+11:00,7.801973105695471,7.819827000164602,7.650218407990044,7.659145355224609,2160222,0.0,0.0
2024-01-23 00:00:00+11:00,7.659145844388393,7.788584033594732,7.659145844388393,7.784120559692383,1787446,0.0,0.0
2024-01-24 00:00:00+11:00,7.810899873209104,7.873386799772209,7.748412946646,7.837679862976074,1407398,0.0,0.0
2024-01-25 00:00:00+11:00,7.8466066530029694,7.882313589084647,7.7930458232202,7.855533599853516,1595697,0.0,0.0
2024-01-29 00:00:00+11:00,7.784119883442134,7.8644607040635695,7.75733904235464,7.837679862976074,1490766,0.0,0.0
2024-01-30 00:00:00+11:00,7.882314431582275,7.962655259183369,7.757339716278285,7.784120559692383,1965707,0.0,0.0
2024-01-31 00:00:00+11:00,7.810900093101491,7.837680083622371,7.721632322937826,7.739486217498779,2879465,0.0,0.0
2024-02-01 00:00:00+11:00,7.76626610766674,7.784120001996992,7.623438358306885,7.623438358306885,2653244,0.0,0.0
2024-02-02 00:00:00+11:00,7.525244513432062,7.587731441112771,7.284222047256973,7.293148994445801,5428603,0.0,0.0
2024-02-05 00:00:00+11:00,7.24851545394943,7.337783227434657,7.0967607498168945,7.0967607498168945,3350403,0.0,0.0
2024-02-06 00:00:00+11:00,7.043200086974205,7.15924827344956,6.962859689660921,6.998566627502441,2693703,0.0,0.0
2024-02-07 00:00:00+11:00,7.052127002930169,7.275295150617937,7.052127002930169,7.123540878295898,3726479,0.0,0.0
2024-02-08 00:00:00+11:00,8.051922173962994,8.17689602458861,7.7930458232202,7.855533599853516,9661532,0.0,0.0
2024-02-09 00:00:00+11:00,7.694852074430371,7.828753725186527,7.6145112542407825,7.641292095184326,6162715,0.0,0.0
2024-02-12 00:00:00+11:00,7.72163198600638,7.801972805383918,7.676998954192648,7.766265869140625,3114128,0.0,0.0
2024-02-13 00:00:00+11:00,7.784119727690162,7.918020525166324,7.641291983363454,7.855533599853516,5137464,0.0,0.0
2024-02-14 00:00:00+11:00,7.703778961281685,7.828753664081201,7.659145078044679,7.72163200378418,2800114,0.0,0.0
2024-02-15 00:00:00+11:00,7.775192538331297,7.855533354839367,7.498463153839111,7.498463153839111,10147970,0.0,0.0
2024-02-16 00:00:00+11:00,7.676999230265676,7.739486158108408,7.507390638520344,7.703779220581055,4005965,0.0,0.0
2024-02-19 00:00:00+11:00,7.712706623139224,7.757339659193072,7.569878013276892,7.748413562774658,4628652,0.0,0.0
2024-02-20 00:00:00+11:00,7.748412904996937,7.7573390006575975,7.6145112542407825,7.641292095184326,5393660,0.0,0.0
2024-02-21 00:00:00+11:00,7.659704578574566,7.68732433882551,7.5492281715360985,7.678117752075195,5436842,0.26,0.0
2024-02-22 00:00:00+11:00,7.779387284820865,7.825419338882562,7.659704295455818,7.7425618171691895,4296734,0.0,0.0
2024-02-23 00:00:00+11:00,7.742561521270304,7.7885935735727845,7.632085122537373,7.724149227142334,2572265,0.0,0.0
2024-02-26 00:00:00+11:00,7.714943204286799,7.8438327845452065,7.705736617556534,7.834626197814941,2553993,0.0,0.0
2024-02-27 00:00:00+11:00,7.8254194224607065,7.871451477014041,7.742561899862388,7.797800540924072,1771513,0.0,0.0
2024-02-28 00:00:00+11:00,7.807006151110343,7.917483431842187,7.788593856313971,7.871451377868652,1965446,0.0,0.0
2024-02-29 00:00:00+11:00,7.889863775574828,7.912880241856008,7.797800544415355,7.8254194259643555,2319136,0.0,0.0
2024-03-01 00:00:00+11:00,7.843832403839247,7.972721099853516,7.816212644988996,7.972721099853516,1625544,0.0,0.0
2024-03-04 00:00:00+11:00,7.917482957753996,7.935895251447865,7.8070056836373825,7.899069786071777,1855991,0.0,0.0
2024-03-05 00:00:00+11:00,7.908276284626727,8.00033950805664,7.880657405396588,8.00033950805664,2438678,0.0,0.0
2024-03-06 00:00:00+11:00,7.991134166717529,8.055578513872225,7.917483233401196,7.991134166717529,2473925,0.0,0.0
2024-03-07 00:00:00+11:00,8.037165245823951,8.064785003979901,7.866847793804105,7.88065767288208,1468153,0.0,0.0
2024-03-08 00:00:00+11:00,7.85303884305155,8.110818015049528,7.807006785338449,8.064785957336426,3926776,0.0,0.0
2024-03-11 00:00:00+11:00,8.05557891184874,8.064785498465216,7.926689333183327,7.935895919799805,1003756,0.0,0.0
2024-03-12 00:00:00+11:00,7.954309467260744,8.018753820631165,7.908277410001101,8.009547233581543,1382457,0.0,0.0
2024-03-13 00:00:00+11:00,8.037164961271337,8.037164961271337,7.931291859387032,7.945101737976074,1772387,0.0,0.0
2024-03-14 00:00:00+11:00,7.972721099853516,8.009546566998791,7.926689046424823,7.972721099853516,1465452,0.0,0.0
2024-03-15 00:00:00+11:00,7.963514136513725,7.972720722361228,7.862244326156236,7.9266886711120605,3391048,0.0,0.0
2024-03-18 00:00:00+11:00,7.926689137035385,8.087800886883294,7.899070255857813,8.083197593688965,1637029,0.0,0.0
2024-03-19 00:00:00+11:00,8.055578520309158,8.313356787122304,8.03716534797117,8.230499267578125,4152062,0.0,0.0
2024-03-20 00:00:00+11:00,8.156849007741817,8.239706534127825,8.050975892021233,8.05557918548584,2254360,0.0,0.0
2024-03-21 00:00:00+11:00,8.092404590706503,8.138436646997173,7.816213130950929,7.816213130950928,3535246,0.0,0.0
2024-03-22 00:00:00+11:00,7.862244613451475,7.899070080198783,7.7011328671863595,7.70573616027832,4468243,0.0,0.0
2024-03-25 00:00:00+11:00,7.751768878875678,7.825419818694907,7.7149434089660645,7.7149434089660645,1528613,0.0,0.0
2024-03-26 00:00:00+11:00,7.714942737433024,7.760974790310381,7.641291804024606,7.650498390197754,1636637,0.0,0.0
2024-03-27 00:00:00+11:00,7.641291613148037,7.659703907046018,7.558434095636221,7.613672733306885,1601220,0.0,0.0
2024-03-28 00:00:00+11:00,7.6689111653248805,7.73335551660021,7.60446681404955,7.678117752075195,2156114,0.0,0.0
2024-04-02 00:00:00+11:00,7.678117840067364,7.816213130950929,7.668911253211541,7.816213130950928,2323766,0.0,0.0
2024-04-03 00:00:00+11:00,7.807006544095104,7.8806583609532455,7.788594248371905,7.816213130950928,2269673,0.0,0.0
2024-04-04 00:00:00+11:00,7.834625625437855,7.91748314398002,7.779386987080288,7.908276557922363,1351030,0.0,0.0
2024-04-05 00:00:00+11:00,7.853037914726129,7.912879846075653,7.83002232758454,7.88065767288208,1291016,0.0,0.0
2024-04-08 00:00:00+10:00,7.908277037938796,7.945102506416282,7.825419514367347,7.935895919799805,1523410,0.0,0.0
2024-04-09 00:00:00+10:00,8.02796009625753,8.147643089294434,7.972721454091102,8.147643089294434,3829070,0.0,0.0
2024-04-10 00:00:00+10:00,8.175261590140508,8.304151163859286,8.14764270933948,8.285737991333008,3021707,0.0,0.0
2024-04-11 00:00:00+10:00,8.193673884678397,8.304151163859286,8.129229536813202,8.285737991333008,2278545,0.0,0.0
2024-04-12 00:00:00+10:00,8.239705175033764,8.387007029650722,8.193673125968887,8.294943809509277,1968484,0.0,0.0
2024-04-15 00:00:00+10:00,8.221294403076172,8.27192887622504,8.17065905193883,8.221294403076172,1856381,0.0,0.0
2024-04-16 00:00:00+10:00,8.21208726255908,8.21208726255908,7.92208593393705,7.954308986663818,2410235,0.0,0.0
