Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 00:00:00+11:00,28.570608079263994,28.77554822089825,28.561292375991247,28.728971481323242,186100,0.0,0.0,0.0
2024-01-03 00:00:00+11:00,28.48676643962252,28.505397844803053,28.337718751755435,28.347034454345703,130901,0.0,0.0,0.0
2024-01-04 00:00:00+11:00,28.291142570261027,28.309772199018212,28.188671616547666,28.244564056396484,60050,0.0,0.0,0.0
2024-01-05 00:00:00+11:00,28.244566946318596,28.32840650306442,28.207305908203125,28.207305908203125,1568536,0.0,0.0,0.0
2024-01-08 00:00:00+11:00,28.152852719526948,28.284188346569128,28.04965941867168,28.08718490600586,140389,0.211961,0.0,0.0
2024-01-09 00:00:00+11:00,28.32171794002137,28.42490946652375,28.32171794002137,28.340478897094727,249456,0.0,0.0,0.0
2024-01-10 00:00:00+11:00,28.246667013044927,28.33109757730069,28.134092330932617,28.134092330932617,531249,0.0,0.0,0.0
2024-01-11 00:00:00+11:00,28.274810633421666,28.340478455439996,28.2185241844508,28.2935733795166,70291,0.0,0.0,0.0
2024-01-12 00:00:00+11:00,28.180997574817216,28.2935704611475,28.152853458577763,28.199758529663086,182168,0.0,0.0,0.0
2024-01-15 00:00:00+11:00,28.23728736348067,28.260739901801944,28.181000913646823,28.25605010986328,36060,0.0,0.0,0.0
2024-01-16 00:00:00+11:00,28.124710091347065,28.14347283600639,27.890181151047013,27.937088012695312,229615,0.0,0.0,0.0
2024-01-17 00:00:00+11:00,27.946470129943677,27.946470129943677,27.786990374716122,27.86203956604004,143074,0.0,0.0,0.0
2024-01-18 00:00:00+11:00,27.66503596481655,27.782300445062116,27.59936814216927,27.693180084228516,136467,0.0,0.0,0.0
2024-01-19 00:00:00+11:00,27.94647189209255,28.07780753786223,27.90894639940751,27.965232849121094,187781,0.0,0.0,0.0
2024-01-22 00:00:00+11:00,28.049664224350394,28.213835575593905,28.049664224350394,28.181001663208008,244300,0.0,0.0,0.0
2024-01-23 00:00:00+11:00,28.181002223212758,28.396768448697447,28.181002223212758,28.31233787536621,171995,0.0,0.0,0.0
2024-01-24 00:00:00+11:00,28.45305282615099,28.46243419909409,28.256049362287687,28.331098556518555,233255,0.0,0.0,0.0
2024-01-25 00:00:00+11:00,28.44367099088109,28.490577854834157,28.359240425079463,28.47181510925293,145806,0.0,0.0,0.0
2024-01-29 00:00:00+11:00,28.499958439915616,28.593770381804788,28.47181610986864,28.565628051757812,237411,0.0,0.0,0.0
2024-01-30 00:00:00+11:00,28.69696103525196,28.772010223939905,28.584386357563144,28.640674591064453,206429,0.0,0.0,0.0
2024-01-31 00:00:00+11:00,28.631296965123752,28.959637879588488,28.537485019660394,28.931493759155273,509470,0.0,0.0,0.0
2024-02-01 00:00:00+11:00,28.70634375646523,28.74386745791561,28.565626744727012,28.593769073486328,111858,0.0,0.0,0.0
2024-02-02 00:00:00+11:00,28.73448774994989,29.034686325514265,28.73448774994989,29.006542205810547,262729,0.0,0.0,0.0
2024-02-05 00:00:00+11:00,28.7907757725529,28.80015714571683,28.60315188790229,28.734487533569336,1102639,0.0,0.0,0.0
2024-02-06 00:00:00+11:00,28.603151754925104,28.612533128045417,28.387385541099786,28.565628051757812,533597,0.0,0.0,0.0
2024-02-07 00:00:00+11:00,28.725105441833303,28.81891558665441,28.659435835419185,28.706342697143555,324435,0.0,0.0,0.0
2024-02-08 00:00:00+11:00,28.80015754699707,28.884588117334843,28.72510834995394,28.80015754699707,239389,0.0,0.0,0.0
2024-02-09 00:00:00+11:00,28.80953598022461,28.856442844824194,28.753249532019037,28.80953598022461,238083,0.0,0.0,0.0
2024-02-12 00:00:00+11:00,28.75324880334653,28.781392921393042,28.66881823852087,28.696962356567383,348646,0.0,0.0,0.0
2024-02-13 00:00:00+11:00,28.7720099488292,28.79077269315023,28.640674317209548,28.659435272216797,265680,0.0,0.0,0.0
2024-02-14 00:00:00+11:00,28.24666914260635,28.434291241186834,28.237287769280226,28.40614891052246,396972,0.0,0.0,0.0
2024-02-15 00:00:00+11:00,28.631292945049033,28.734484460187137,28.612530200728,28.659435272216797,575820,0.0,0.0,0.0
2024-02-16 00:00:00+11:00,29.00653987888694,29.00653987888694,28.776700726362716,28.856441497802734,283535,0.0,0.0,0.0
2024-02-19 00:00:00+11:00,28.87520571819592,28.954944704396503,28.85644297227322,28.893966674804688,194992,0.0,0.0,0.0
2024-02-20 00:00:00+11:00,28.893965917630137,28.931491408492175,28.79077439638731,28.884586334228516,380304,0.0,0.0,0.0
2024-02-21 00:00:00+11:00,28.743868149512814,28.85644283520034,28.650057998972787,28.725107192993164,343831,0.0,0.0,0.0
