Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 00:00:00+11:00,89.01535324374234,89.04363787283259,88.36477800088306,88.79849243164062,119225,0.716154,0.0,0.0
2024-01-03 00:00:00+11:00,87.97819240283624,88.03476884814894,87.49733937507116,87.56333923339844,133261,0.0,0.0,0.0
2024-01-04 00:00:00+11:00,87.3653377907939,87.46904568585259,87.04476191902513,87.22390747070312,327296,0.0,0.0,0.0
2024-01-05 00:00:00+11:00,87.22390610896944,87.47847492640263,87.12962162819585,87.14847564697266,272018,0.0,0.0,0.0
2024-01-08 00:00:00+11:00,86.9410599918279,87.35592040864461,86.59219944191878,86.7053451538086,121508,0.0,0.0,0.0
2024-01-09 00:00:00+11:00,87.48791257742464,87.77076604252203,87.48791257742464,87.51619720458984,124075,0.0,0.0,0.0
2024-01-10 00:00:00+11:00,87.28048589999594,87.46905488431743,86.88448671685339,86.93162536621094,374020,0.0,0.0,0.0
2024-01-11 00:00:00+11:00,87.30877641456863,87.52563723525998,87.16734607006958,87.40306091308594,79149,0.0,0.0,0.0
2024-01-12 00:00:00+11:00,87.04477266537823,87.3747719907011,86.9316269566479,87.18620300292969,83933,0.0,0.0,0.0
2024-01-15 00:00:00+11:00,87.21448203180321,87.28048189263001,87.04476707632783,87.252197265625,38871,0.0,0.0,0.0
2024-01-16 00:00:00+11:00,86.86561728782443,86.91276312616924,86.14904946040913,86.30933380126953,189018,0.0,0.0,0.0
2024-01-17 00:00:00+11:00,86.35646563166698,86.35646563166698,85.80961279462291,86.0264663696289,262466,0.0,0.0,0.0
2024-01-18 00:00:00+11:00,85.4607665152136,85.79076583206002,85.23448229701114,85.49848175048828,251180,0.0,0.0,0.0
2024-01-19 00:00:00+11:00,86.29990971541244,86.71477010516817,86.21505583211452,86.41305541992188,168222,0.0,0.0,0.0
2024-01-22 00:00:00+11:00,86.66763216853514,87.11077722647774,86.66763216853514,86.95049285888672,176533,0.0,0.0,0.0
2024-01-23 00:00:00+11:00,86.98820768092052,87.62935234166287,86.97877707303496,87.40306091308594,167169,0.0,0.0,0.0
2024-01-24 00:00:00+11:00,87.846199660646,87.88391489603382,87.25220088854063,87.47848510742188,189235,0.0,0.0,0.0
2024-01-25 00:00:00+11:00,87.76134650273394,87.95934609507508,87.54448569581992,87.921630859375,181539,0.0,0.0,0.0
2024-01-29 00:00:00+11:00,87.9593396397512,88.27048491635767,87.89333978048121,88.17619323730469,214054,0.0,0.0,0.0
