Trade_Num,Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,Stop_Loss,Take_Profit,Position_Size,Profit,Profit_Pct,Actual_RR,Exit_Reason,Balance,peak,drawdown
104,2025-12-10 20:00:00+00:00,2025-12-11 02:15:00+00:00,SELL,0.79942,0.79916,0.8012801188673576,0.7959997622652849,3154.98245799671,0.8202954390792644,0.22785984418868455,0.13977601354551208,Price (0.79916) crossed above EMA9 (0.79914),294.2524152541755,427.6049617121833,-0.31185921211963413
105,2025-12-11 00:00:00+00:00,2025-12-11 02:15:00+00:00,SELL,0.79916,0.79916,0.8002986767724435,0.797182646455113,5168.322080070799,0.0,0.0,0.0,Price (0.79916) crossed above EMA9 (0.79914),294.2524152541755,427.6049617121833,-0.31185921211963413
106,2025-12-11 01:00:00+00:00,2025-12-11 02:15:00+00:00,SELL,0.79887,0.79916,0.7999627847068346,0.7969844305863308,5385.368470364426,-1.5617568564057507,-0.43382134900159747,-0.2653770666685444,Price (0.79916) crossed above EMA9 (0.79914),292.69065839776977,427.6049617121833,-0.31551154779448753
107,2025-12-11 10:00:00+00:00,2025-12-11 13:30:00+00:00,SELL,0.79771,0.7954724675970918,0.7989787662014541,0.7954724675970918,4613.783974735815,10.323491143490198,2.8676364287472773,1.7635498174083273,TAKE_PROFIT,303.01414954125994,427.6049617121833,-0.2913689580963848
108,2025-12-11 10:15:00+00:00,2025-12-11 13:30:00+00:00,SELL,0.79762,0.7953765770544423,0.7988917114727788,0.7953765770544423,4765.454366455338,10.690929671713954,2.9697026865872096,1.7640974337170718,TAKE_PROFIT,313.7050792129739,427.6049617121833,-0.26636707404689636
109,2025-12-11 10:45:00+00:00,2025-12-11 13:45:00+00:00,SELL,0.79718,0.7948101098071467,0.7985149450964266,0.7948101098071467,4699.894850397956,11.138234713399724,3.093954087055479,1.7752716566374103,TAKE_PROFIT,324.8433139263736,427.6049617121833,-0.24031911925048607
110,2025-12-11 11:00:00+00:00,2025-12-11 14:15:00+00:00,SELL,0.79656,0.7941393876780649,0.7979203061609677,0.7941393876780649,4776.032385169935,11.560922841503592,3.21136745597322,1.779461411990751,TAKE_PROFIT,336.4042367678772,427.6049617121833,-0.21328266299606788
111,2025-12-11 12:00:00+00:00,2025-12-11 14:15:00+00:00,SELL,0.79626,0.7940467068792485,0.7975166465603757,0.7940467068792485,5353.999244899814,11.849969697245319,3.2916582492348105,1.7612693899307126,TAKE_PROFIT,348.25420646512254,427.6049617121833,-0.18557023971221123
112,2025-12-11 12:15:00+00:00,2025-12-11 14:15:00+00:00,SELL,0.79618,0.794036227816445,0.7974018860917774,0.794036227816445,5700.272861908631,12.220086400033134,3.394468444453648,1.7544779320931143,TAKE_PROFIT,360.4742928651557,427.6049617121833,-0.15699225887891496
113,2025-12-11 13:30:00+00:00,2025-12-11 15:30:00+00:00,SELL,0.79558,0.7931958369924944,0.7969220815037528,0.7931958369924944,5371.868874687192,12.807411052199651,3.55761418116657,1.7764666310047494,TAKE_PROFIT,373.28170391735534,427.6049617121833,-0.127040756443309
114,2025-12-11 14:00:00+00:00,2025-12-11 16:00:00+00:00,SELL,0.79491,0.79433,0.796278988643542,0.7924720227129162,5453.393725043196,3.16296836052519,0.8786023223681083,0.42367042468621385,Price (0.79433) crossed above EMA9 (0.79421),376.44467227788056,427.6049617121833,-0.11964381617428058
115,2025-12-11 14:15:00+00:00,2025-12-11 16:00:00+00:00,SELL,0.79444,0.79433,0.7958104894547176,0.791999021090565,5493.579990449076,0.6042937989496977,0.16785938859713825,0.08026329543902079,Price (0.79433) crossed above EMA9 (0.79421),377.04896607683025,427.6049617121833,-0.11823061040480112
116,2025-12-11 15:30:00+00:00,2025-12-11 16:00:00+00:00,SELL,0.79372,0.79433,0.7951940382934015,0.7910719234131968,5115.863919745809,-3.1206769910449403,-0.8668547197347056,-0.41382914048477304,Price (0.79433) crossed above EMA9 (0.79421),373.9282890857853,427.6049617121833,-0.12552864777684042
117,2025-12-11 15:45:00+00:00,2025-12-11 16:00:00+00:00,SELL,0.79342,0.79433,0.7949166069867301,0.7907267860265399,4997.013810590133,-4.547282567636853,-1.2631340465657925,-0.6080420631927145,Price (0.79433) crossed above EMA9 (0.79421),369.38100651814847,427.6049617121833,-0.13616295508101425
118,2025-12-11 17:00:00+00:00,2025-12-11 17:45:00+00:00,SELL,0.79276,0.79353,0.7943342753538778,0.7899114492922444,4692.711546404949,-3.6133878907315173,-1.0037188585365326,-0.48911392667316045,Price (0.79353) crossed above EMA9 (0.79353),365.76761862741694,427.6049617121833,-0.14461324966193556
119,2025-12-15 14:30:00+00:00,2025-12-15 15:30:00+00:00,SELL,0.79513,0.7951,0.7962032730768809,0.7932834538462383,6815.928331872502,0.20447784995600118,0.05679940276555589,0.027951879764989414,Price (0.79510) crossed above EMA9 (0.79507),365.97209647737293,427.6049617121833,-0.14413505630997528
120,2025-12-15 14:45:00+00:00,2025-12-15 15:30:00+00:00,SELL,0.79418,0.7951,0.7953387535713893,0.7921624928572213,6316.651020779036,-5.811318939116915,-1.6142552608658096,-0.7939565604937059,Price (0.79510) crossed above EMA9 (0.79507),360.160777538256,427.6049617121833,-0.1577254480487607
121,2025-12-16 02:45:00+00:00,2025-12-16 03:15:00+00:00,SELL,0.7954,0.79574,0.7961936602307126,0.7941126795385747,9075.943674659997,-3.085820849384462,-0.8571724581623505,-0.42839490608561454,Price (0.79574) crossed above EMA9 (0.79571),357.07495668887157,427.6049617121833,-0.16494197060038976
122,2025-12-16 12:15:00+00:00,2025-12-16 13:15:00+00:00,SELL,0.79504,0.793571697931309,0.7959241510343454,0.793571697931309,8077.238906432114,11.859826595625496,3.2943962765626376,1.660691456158218,TAKE_PROFIT,368.9347832844971,427.6049617121833,-0.1372064959039847
123,2025-12-16 12:30:00+00:00,2025-12-16 13:15:00+00:00,SELL,0.79476,0.7932537195076441,0.7956631402461779,0.7932537195076441,8170.044128712931,12.306378092767183,3.4184383591019953,1.667825676832069,TAKE_PROFIT,381.2411613772643,427.6049617121833,-0.10842671270527966
124,2025-12-16 12:45:00+00:00,2025-12-16 13:15:00+00:00,SELL,0.79401,0.7949693445143081,0.7949693445143081,0.7923913109713838,7947.951037218654,-7.624823227545286,-2.118006452095913,-1.0,STOP_LOSS,373.616338149719,427.6049617121833,-0.12625817845117404
125,2025-12-17 15:00:00+00:00,2025-12-17 17:00:00+00:00,SELL,0.79474,0.79496,0.7961306715106236,0.7922586569787529,5373.178860652662,-1.1820993493435747,-0.32836093037321523,-0.1581969561606635,Price (0.79496) crossed above EMA9 (0.79487),372.43423880037545,427.6049617121833,-0.12902264438395997
126,2025-12-17 15:15:00+00:00,2025-12-17 17:00:00+00:00,SELL,0.79454,0.79496,0.7959134806884361,0.7920930386231276,5423.217696994888,-2.2777514327377224,-0.632708731316034,-0.3057924319840255,Price (0.79496) crossed above EMA9 (0.79487),370.15648736763774,427.6049617121833,-0.13434941005949683
127,2025-12-17 15:30:00+00:00,2025-12-17 17:00:00+00:00,SELL,0.79378,0.79496,0.7952089463535479,0.7912221072929043,5180.831127055241,-6.113380729924971,-1.6981613138680476,-0.825783275257471,Price (0.79496) crossed above EMA9 (0.79487),364.04310663771275,427.6049617121833,-0.14864620564728948
128,2025-12-18 13:00:00+00:00,2025-12-18 13:15:00+00:00,SELL,0.79458,0.7929135381871283,0.7955632309064358,0.7929135381871283,7405.037906250493,12.340212893633607,3.427836914898224,1.6948834724007424,TAKE_PROFIT,376.3833195313464,427.6049617121833,-0.11978729614300802
129,2025-12-22 14:30:00+00:00,2025-12-22 16:15:00+00:00,SELL,0.79214,0.79248,0.7932430745441652,0.7902338509116693,6824.259004475058,-2.3202480615215673,-0.6445133504226576,-0.3082293955548593,Price (0.79248) crossed above EMA9 (0.79246),374.0630714698248,427.6049617121833,-0.125213444736399
130,2025-12-22 17:30:00+00:00,2025-12-22 17:45:00+00:00,SELL,0.79184,0.79224,0.7928682137498273,0.7900835725003453,7275.978784229423,-2.9103915136922565,-0.8084420871367379,-0.3890241694076227,Price (0.79224) crossed above EMA9 (0.79223),371.15267995613254,427.6049617121833,-0.1320197069978066
131,2025-12-22 23:15:00+00:00,2025-12-23 01:45:00+00:00,SELL,0.79155,0.7901283352758185,0.7924108323620908,0.7901283352758185,8623.111683549656,12.259173693179735,3.4053260258832596,1.6515000908290187,TAKE_PROFIT,383.41185364931226,427.6049617121833,-0.10335031634318823
132,2025-12-23 00:00:00+00:00,2025-12-23 02:15:00+00:00,SELL,0.79116,0.7898416190236782,0.7919691904881608,0.7898416190236782,9476.430068295445,12.493545125484172,3.4704292015233813,1.6292591121754147,TAKE_PROFIT,395.9053987747964,427.6049617121833,-0.07413282299264698
