Trade_Num,Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,Stop_Loss,Take_Profit,Position_Size,Position_Mult,Profit,Profit_Pct,Actual_RR,Exit_Reason,Consecutive_Losses,Balance,peak,drawdown
25,2025-10-28 05:00:00+00:00,2025-10-28 12:00:00+00:00,BUY,9668.3,9716.641500000002,9648.963399999999,9716.641500000002,0.23340103890642247,1.0,11.282956322295352,3.1341545339709307,2.500000000000047,TAKE_PROFIT,0,462.60120921410095,462.60120921410095,0.0
26,2025-10-28 06:00:00+00:00,2025-10-28 12:00:00+00:00,BUY,9666.6,9714.932999999997,9647.266800000001,9714.932999999997,0.23927813771859907,1.0,11.565030230352308,3.212508397320086,2.499999999999953,TAKE_PROFIT,0,474.16623944445325,474.16623944445325,0.0
27,2025-10-28 07:00:00+00:00,2025-10-28 09:00:00+00:00,BUY,9680.6,9661.238800000001,9661.238800000001,9729.002999999999,0.2449053981387872,1.0,-4.741662394444533,-1.317128442901259,-1.0,STOP_LOSS,1,469.42457705000874,474.16623944445325,-0.009999999999999969
28,2025-10-28 08:00:00+00:00,2025-10-28 12:00:00+00:00,BUY,9669.8,9718.148999999998,9650.4604,9718.148999999998,0.18204535398225333,0.75,8.801710819687663,2.444919672135462,2.5,TAKE_PROFIT,0,478.2262878696964,478.2262878696964,0.0
29,2025-10-28 09:00:00+00:00,2025-10-28 12:00:00+00:00,BUY,9665.3,9713.626499999998,9645.9694,9713.626499999998,0.24739340106862343,1.0,11.955657196742635,3.3210158879840654,2.500000000000047,TAKE_PROFIT,0,490.1819450664391,490.1819450664391,0.0
30,2025-10-28 10:00:00+00:00,2025-10-28 12:00:00+00:00,BUY,9666.0,9714.330000000002,9646.668,9714.330000000002,0.2535598722669308,1.0,12.254548626661206,3.4040412851836686,2.500000000000047,TAKE_PROFIT,0,502.4364936931003,502.4364936931003,0.0
31,2025-10-28 11:00:00+00:00,2025-10-28 13:00:00+00:00,BUY,9677.8,9726.189000000002,9658.444399999998,9726.189000000002,0.25958197818361617,1.0,12.560912342327743,3.4891423173132616,2.500000000000047,TAKE_PROFIT,0,514.9974060354281,514.9974060354281,0.0
32,2025-10-28 12:00:00+00:00,2025-10-29 08:00:00+00:00,BUY,9708.0,9756.539999999997,9688.584,9756.539999999997,0.26524382263877616,1.0,12.874935150885461,3.5763708752459613,2.4999999999999534,TAKE_PROFIT,0,527.8723411863135,527.8723411863135,0.0
33,2025-10-28 13:00:00+00:00,2025-10-29 09:00:00+00:00,BUY,9714.0,9762.57,9694.572,9762.57,0.27170699052209013,1.0,13.196808529657838,3.6657801471271774,2.5,TAKE_PROFIT,0,541.0691497159713,541.0691497159713,0.0
34,2025-10-28 14:00:00+00:00,,BUY,9731.8,9712.3364,9712.3364,9780.458999999997,0.27799027400686177,1.0,-5.410691497159713,-1.5029698603221426,-1.0,STOP_LOSS,1,535.6584582188116,541.0691497159713,-0.010000000000000061
35,2025-10-28 15:00:00+00:00,2025-10-29 09:00:00+00:00,BUY,9717.0,9765.585,9697.566,9765.585,0.20672215892977433,0.75,10.043596091602906,2.789887803223029,2.5000000000000466,TAKE_PROFIT,0,545.7020543104145,545.7020543104145,0.0
36,2025-10-28 16:00:00+00:00,2025-10-28 20:00:00+00:00,BUY,9721.0,9701.558,9701.558,9769.604999999998,0.28068205653247597,1.0,-5.457020543104145,-1.5158390397511514,-1.0,STOP_LOSS,1,540.2450337673104,545.7020543104145,-0.009999999999999983
37,2025-10-28 17:00:00+00:00,2025-10-29 09:00:00+00:00,BUY,9716.8,9765.384,9697.366399999999,9765.384,0.20849650879171983,0.75,10.129594383137071,2.8137762175380754,2.5,TAKE_PROFIT,0,550.3746281504474,550.3746281504474,0.0
38,2025-10-28 18:00:00+00:00,2025-10-29 09:00:00+00:00,BUY,9716.8,9765.384,9697.366399999999,9765.384,0.2832077577754194,1.0,13.759365703761187,3.8220460288225517,2.5,TAKE_PROFIT,0,564.1339938542086,564.1339938542086,0.0
39,2025-10-28 19:00:00+00:00,2025-10-29 08:00:00+00:00,BUY,9708.3,9756.8415,9688.883399999999,9756.8415,0.2905421102840842,1.0,14.103349846355217,3.9175971795431157,2.5,TAKE_PROFIT,0,578.2373437005638,578.2373437005638,0.0
40,2025-10-28 20:00:00+00:00,2025-10-29 08:00:00+00:00,BUY,9712.0,9760.560000000001,9692.576,9760.560000000001,0.29769220742408226,1.0,14.455933592513825,4.015537109031618,2.4999999999999534,TAKE_PROFIT,0,592.6932772930776,592.6932772930776,0.0
41,2025-10-29 01:00:00+00:00,2025-10-29 08:00:00+00:00,BUY,9705.8,9754.328999999998,9686.3884,9754.328999999998,0.3053294304916103,1.0,14.81733193232694,4.115925536757484,2.5,TAKE_PROFIT,0,607.5106092254046,607.5106092254046,0.0
42,2025-10-29 02:00:00+00:00,2025-10-29 08:00:00+00:00,BUY,9708.3,9756.8415,9688.883399999999,9756.8415,0.31288207473264623,1.0,15.187765230635115,4.218823675176421,2.5,TAKE_PROFIT,0,622.6983744560397,622.6983744560397,0.0
43,2025-10-29 03:00:00+00:00,2025-10-29 09:00:00+00:00,BUY,9715.8,9764.378999999999,9696.3684,9764.378999999999,0.3204565627411244,1.0,15.567459361400992,4.324294267055831,2.5,TAKE_PROFIT,0,638.2658338174407,638.2658338174407,0.0
