Price,Close,High,Low,Open,Volume
Ticker,AUDNZD=X,AUDNZD=X,AUDNZD=X,AUDNZD=X,AUDNZD=X
Datetime,,,,,
2025-10-19 23:00:00+00:00,1.1346399784088135,1.1346399784088135,1.133929967880249,1.1344399452209473,0
2025-10-19 23:15:00+00:00,1.1340099573135376,1.1346800327301025,1.133579969406128,1.134619951248169,0
2025-10-19 23:30:00+00:00,1.133829951286316,1.1341300010681152,1.1334199905395508,1.1340399980545044,0
2025-10-19 23:45:00+00:00,1.134310007095337,1.1344399452209473,1.1337300539016724,1.133829951286316,0
2025-10-20 00:00:00+00:00,1.133929967880249,1.1344000101089478,1.133370041847229,1.134220004081726,0
2025-10-20 00:15:00+00:00,1.1339999437332153,1.1341999769210815,1.1335200071334839,1.1338499784469604,0
2025-10-20 00:30:00+00:00,1.1340500116348267,1.1343200206756592,1.1335699558258057,1.1340099573135376,0
2025-10-20 00:45:00+00:00,1.1339499950408936,1.1343200206756592,1.1333500146865845,1.1339900493621826,0
2025-10-20 01:00:00+00:00,1.1340500116348267,1.1342400312423706,1.133139967918396,1.1339499950408936,0
2025-10-20 01:15:00+00:00,1.134310007095337,1.1346700191497803,1.1338599920272827,1.1339199542999268,0
2025-10-20 01:30:00+00:00,1.1344000101089478,1.1347299814224243,1.1339099407196045,1.134369969367981,0
2025-10-20 01:45:00+00:00,1.1341500282287598,1.13441002368927,1.1334600448608398,1.1343899965286255,0
2025-10-20 02:00:00+00:00,1.1339999437332153,1.134619951248169,1.133620023727417,1.1341500282287598,0
2025-10-20 02:15:00+00:00,1.1341999769210815,1.1342099905014038,1.133620023727417,1.1339199542999268,0
2025-10-20 02:30:00+00:00,1.1339199542999268,1.1341899633407593,1.133370041847229,1.1341700553894043,0
2025-10-20 02:45:00+00:00,1.1338399648666382,1.1343899965286255,1.133739948272705,1.1340199708938599,0
2025-10-20 03:00:00+00:00,1.13372004032135,1.134369969367981,1.1336699724197388,1.1342300176620483,0
2025-10-20 03:15:00+00:00,1.1337499618530273,1.1342099905014038,1.1333099603652954,1.1341099739074707,0
2025-10-20 03:30:00+00:00,1.1337300539016724,1.133970022201538,1.1332999467849731,1.1338900327682495,0
2025-10-20 03:45:00+00:00,1.1335899829864502,1.1338800191879272,1.1329599618911743,1.1335999965667725,0
2025-10-20 04:00:00+00:00,1.1336899995803833,1.133929967880249,1.1330699920654297,1.133470058441162,0
2025-10-20 04:15:00+00:00,1.1338599920272827,1.1340399980545044,1.1333099603652954,1.1336400508880615,0
2025-10-20 04:30:00+00:00,1.133620023727417,1.1340700387954712,1.1332099437713623,1.133829951286316,0
2025-10-20 04:45:00+00:00,1.1334799528121948,1.133679986000061,1.1329799890518188,1.1335899829864502,0
2025-10-20 05:00:00+00:00,1.1333500146865845,1.1336599588394165,1.132930040359497,1.133620023727417,0
2025-10-20 05:15:00+00:00,1.1330699920654297,1.1334600448608398,1.1326600313186646,1.1333099603652954,0
2025-10-20 05:30:00+00:00,1.133239984512329,1.1333099603652954,1.1325600147247314,1.1331100463867188,0
2025-10-20 05:45:00+00:00,1.133579969406128,1.1336499452590942,1.1328599452972412,1.1331700086593628,0
2025-10-20 06:00:00+00:00,1.1333999633789062,1.1336499452590942,1.1328400373458862,1.1334799528121948,0
2025-10-20 06:15:00+00:00,1.1332999467849731,1.1338399648666382,1.132830023765564,1.1334799528121948,0
2025-10-20 06:30:00+00:00,1.1331100463867188,1.1334500312805176,1.1326299905776978,1.1332999467849731,0
2025-10-20 06:45:00+00:00,1.1330599784851074,1.1333400011062622,1.13264000415802,1.1331100463867188,0
2025-10-20 07:00:00+00:00,1.1334600448608398,1.1336499452590942,1.1323599815368652,1.1330699920654297,0
2025-10-20 07:15:00+00:00,1.1336599588394165,1.133870005607605,1.1331100463867188,1.1334500312805176,0
2025-10-20 07:30:00+00:00,1.1330100297927856,1.1337800025939941,1.1326500177383423,1.133679986000061,0
2025-10-20 07:45:00+00:00,1.1329699754714966,1.1332999467849731,1.1325299739837646,1.1330300569534302,0
2025-10-20 08:00:00+00:00,1.1326099634170532,1.1331599950790405,1.1321200132369995,1.132949948310852,0
2025-10-20 08:15:00+00:00,1.1323599815368652,1.1327400207519531,1.1319700479507446,1.1324700117111206,0
2025-10-20 08:30:00+00:00,1.1320099830627441,1.1325099468231201,1.1316900253295898,1.1323100328445435,0
2025-10-20 08:45:00+00:00,1.1319999694824219,1.132290005683899,1.1315300464630127,1.1320099830627441,0
2025-10-20 09:00:00+00:00,1.132599949836731,1.1326600313186646,1.1315900087356567,1.1319999694824219,0
2025-10-20 09:15:00+00:00,1.1325199604034424,1.1328400373458862,1.1321099996566772,1.1325000524520874,0
2025-10-20 09:30:00+00:00,1.1325900554656982,1.1326700448989868,1.1320500373840332,1.132449984550476,0
2025-10-20 09:45:00+00:00,1.1327600479125977,1.1329400539398193,1.1322400569915771,1.1325900554656982,0
2025-10-20 10:00:00+00:00,1.1328999996185303,1.1331299543380737,1.1324399709701538,1.1327600479125977,0
2025-10-20 10:15:00+00:00,1.1326899528503418,1.1330499649047852,1.1323599815368652,1.1328999996185303,0
2025-10-20 10:30:00+00:00,1.132930040359497,1.1330599784851074,1.1324800252914429,1.1326899528503418,0
2025-10-20 10:45:00+00:00,1.1328599452972412,1.1330599784851074,1.1324199438095093,1.1329699754714966,0
2025-10-20 11:00:00+00:00,1.1329100131988525,1.133080005645752,1.1324900388717651,1.1328799724578857,0
2025-10-20 11:15:00+00:00,1.1328799724578857,1.1330900192260742,1.1323800086975098,1.1328999996185303,0
2025-10-20 11:30:00+00:00,1.132539987564087,1.1330900192260742,1.132099986076355,1.1329799890518188,0
2025-10-20 11:45:00+00:00,1.1327500343322754,1.1329900026321411,1.1322100162506104,1.132539987564087,0
2025-10-20 12:00:00+00:00,1.1326700448989868,1.1328999996185303,1.1322200298309326,1.1327600479125977,0
2025-10-20 12:15:00+00:00,1.1321699619293213,1.1327999830245972,1.131659984588623,1.1327199935913086,0
2025-10-20 12:30:00+00:00,1.1320099830627441,1.1324000358581543,1.1316399574279785,1.1321099996566772,0
2025-10-20 12:45:00+00:00,1.1322699785232544,1.1325900554656982,1.1316900253295898,1.1320099830627441,0
2025-10-20 13:00:00+00:00,1.132680058479309,1.1327199935913086,1.1318600177764893,1.1322599649429321,0
2025-10-20 13:15:00+00:00,1.1327699422836304,1.1328699588775635,1.1321300268173218,1.132680058479309,0
2025-10-20 13:30:00+00:00,1.1327400207519531,1.1331299543380737,1.1323000192642212,1.1326899528503418,0
2025-10-20 13:45:00+00:00,1.1328999996185303,1.1331100463867188,1.1324100494384766,1.1326600313186646,0
2025-10-20 14:00:00+00:00,1.13264000415802,1.1330100297927856,1.1320699453353882,1.1329100131988525,0
2025-10-20 14:15:00+00:00,1.132539987564087,1.1329599618911743,1.1321200132369995,1.132680058479309,0
2025-10-20 14:30:00+00:00,1.1329900026321411,1.133039951324463,1.132200002670288,1.1325000524520874,0
2025-10-20 14:45:00+00:00,1.1336100101470947,1.1337000131607056,1.1324599981307983,1.1330000162124634,0
2025-10-20 15:00:00+00:00,1.132889986038208,1.1337000131607056,1.1326099634170532,1.1336899995803833,0
2025-10-20 15:15:00+00:00,1.1332299709320068,1.1333099603652954,1.1326199769973755,1.1330100297927856,0
2025-10-20 15:30:00+00:00,1.1333500146865845,1.1335899829864502,1.1327099800109863,1.1331900358200073,0
2025-10-20 15:45:00+00:00,1.1330599784851074,1.1335400342941284,1.1326899528503418,1.1334799528121948,0
2025-10-20 16:00:00+00:00,1.1331599950790405,1.1333600282669067,1.1326299905776978,1.1330699920654297,0
2025-10-20 16:15:00+00:00,1.1330900192260742,1.1333199739456177,1.1327099800109863,1.1330900192260742,0
2025-10-20 16:30:00+00:00,1.1330499649047852,1.13332998752594,1.1327199935913086,1.1331499814987183,0
2025-10-20 16:45:00+00:00,1.1331700086593628,1.1332800388336182,1.132680058479309,1.1331100463867188,0
